央视频道,#genre#
常州新闻综合,http://183.207.248.168/ott.js.chinamobile.com/PLTV/3/224/3221227752/index.m3u8
常州都市,http://223.110.235.19/ott.js.chinamobile.com/PLTV/3/224/3221227955/index.m3u8
常州都市,http://223.110.235.10/ott.js.chinamobile.com/PLTV/3/224/3221227755/index.m3u8
常州生活,http://223.110.235.18/ott.js.chinamobile.com/PLTV/3/224/3221227816/index.m3u8
徐州 1,http://183.207.248.139/ott.js.chinamobile.com/PLTV/3/224/3221225945/index.m3u8
徐州 2,http://183.207.248.133/ott.js.chinamobile.com/PLTV/3/224/3221225947/index.m3u8
徐州 3,http://183.207.248.174/ott.js.chinamobile.com/PLTV/3/224/3221225949/index.m3u8
徐州 4,http://183.207.249.134/ott.js.chinamobile.com/PLTV/3/224/3221225951/index.m3u8
沛县经济生活,http://223.110.245.163/ott.js.chinamobile.com/PLTV/3/224/3221227611/index.m3u8
沛县文艺影视,http://183.207.248.142/ott.js.chinamobile.com/PLTV/3/224/3221227681/index.m3u8
睢宁三农,http://223.110.235.3/ott.js.chinamobile.com/PLTV/3/224/3221227709/index.m3u8
睢宁生活教育,http://223.110.236.8/ott.js.chinamobile.com/PLTV/3/224/3221227701/index.m3u8
睢宁综合,http://223.110.235.3/ott.js.chinamobile.com/PLTV/3/224/3221227706/index.m3u8
睢宁资讯,http://223.110.235.3/ott.js.chinamobile.com/PLTV/3/224/3221227712/index.m3u8
连云港公共,http://223.110.235.18/ott.js.chinamobile.com/PLTV/3/224/3221227819/index.m3u8
连云港新闻综合,http://183.207.248.175/ott.js.chinamobile.com/PLTV/3/224/3221227758/index.m3u8
邳州综合,http://223.110.236.26/ott.js.chinamobile.com/PLTV/3/224/3221227576/index.m3u8
淮安新闻综合,http://223.110.236.16/ott.js.chinamobile.com/PLTV/3/224/3221228132/index.m3u8
盐城新闻综合,http://223.110.236.16/ott.js.chinamobile.com/PLTV/3/224/3221228215/index.m3u8
泰州 1,http://223.110.235.25/ott.js.chinamobile.com/PLTV/3/224/3221228209/index.m3u8
泰州 2,http://223.110.236.26/ott.js.chinamobile.com/PLTV/3/224/3221228212/index.m3u8
泰州 3,http://223.110.235.20/ott.js.chinamobile.com/PLTV/3/224/3221228100/index.m3u8
宝应新闻综合,http://223.110.235.10/ott.js.chinamobile.com/PLTV/3/224/3221228007/index.m3u8
宝应生活资讯,http://223.110.235.18/ott.js.chinamobile.com/PLTV/3/224/3221228039/index.m3u8
仪化有线,http://223.110.236.11/ott.js.chinamobile.com/PLTV/3/224/3221227702/index.m3u8
南京信息,http://223.110.235.17/ott.js.chinamobile.com/PLTV/3/224/3221227730/index.m3u8
南京娱乐,http://183.207.249.143/ott.js.chinamobile.com/PLTV/3/224/3221227722/index.m3u8
南京少儿,http://223.110.235.17/ott.js.chinamobile.com/PLTV/3/224/3221227733/index.m3u8
南京生活,http://223.110.236.14/ott.js.chinamobile.com/PLTV/3/224/3221227786/index.m3u8
宿迁综合,http://183.207.248.136/ott.js.chinamobile.com/PLTV/3/224/3221226944/index.m3u8
扬州 3,http://183.207.248.176/ott.js.chinamobile.com/PLTV/3/224/3221227867/index.m3u8
新沂 1,http://183.207.249.137/ott.js.chinamobile.com/PLTV/3/224/3221227289/index.m3u8
新沂 2,http://183.207.248.172/ott.js.chinamobile.com/PLTV/3/224/3221227311/index.m3u8
洪泽综合,http://223.110.235.8/ott.js.chinamobile.com/PLTV/3/224/3221228287/index.m3u8
贾汪新闻,http://223.110.245.150/ott.js.chinamobile.com/PLTV/3/224/3221227385/index.m3u8
贾汪旅游,http://183.207.249.140/ott.js.chinamobile.com/PLTV/3/224/3221227389/index.m3u8
铜山三农,http://223.110.235.7/ott.js.chinamobile.com/PLTV/3/224/3221228081/index.m3u8
铜山影视,http://223.110.236.5/ott.js.chinamobile.com/PLTV/3/224/3221228055/index.m3u8
铜山综合,http://223.110.235.20/ott.js.chinamobile.com/PLTV/3/224/3221228152/index.m3u8
镇江 2,http://183.207.248.175/ott.js.chinamobile.com/PLTV/3/224/3221227325/index.m3u8
凤凰中文,http://ott.mobaibox.com/PLTV/3/224/3221228527/index.m3u8
凤凰中文,http://223.110.235.2/ott.js.chinamobile.com/PLTV/3/224/3221228057/index.m3u8
凤凰中文,http://183.207.248.170/ott.js.chinamobile.com/PLTV/3/224/3221226922/index.m3u8
凤凰资讯,http://ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8
凤凰资讯,http://223.110.235.4/ott.js.chinamobile.com/PLTV/3/224/3221228098/index.m3u8
凤凰资讯,http://183.207.249.143/ott.js.chinamobile.com/PLTV/3/224/3221226923/index.m3u8
凤凰香港,http://php.17186.eu.org/phtv/fhhk.m3u8
凤凰香港,http://223.110.235.11/ott.js.chinamobile.com/PLTV/3/224/3221228060/index.m3u8
厦门卫视,http://223.110.241.139:6610/gitv/live1/G_XIAMEN/G_XIAMEN/
厦门卫视 4M576,http://223.110.235.14/ott.js.chinamobile.com/PLTV/3/224/3221227604/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
农林卫视,http://223.110.241.139:6610/gitv/live1/G_NONGLIN/G_NONGLIN/
黄河卫视,http://118.77.123.203:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
卡通少儿,#genre#
优漫卡通,http://223.110.241.139:6610/gitv/live1/G_YOUMAN/G_YOUMAN/
优漫卡通 3.5M576,http://223.110.235.25/ott.js.chinamobile.com/PLTV/3/224/3221227577/index.m3u8
优漫卡通 3.5M576,http://223.110.236.16/ott.js.chinamobile.com/PLTV/3/224/3221226982/index.m3u8
优漫卡通 576,http://183.207.249.172/ott.js.chinamobile.com/PLTV/3/224/3221225933/index.m3u8
卡酷少儿,http://223.110.241.139:6610/gitv/live1/G_KAKU/G_KAKU/
卡酷少儿 4M576,http://223.110.235.7/ott.js.chinamobile.com/PLTV/3/224/3221227566/index.m3u8
卡酷少儿 576,http://223.110.236.17/ott.js.chinamobile.com/PLTV/3/224/3221226305/index.m3u8
哈哈炫动,http://223.110.241.139:6610/gitv/live1/G_XUANDONG/G_XUANDONG/
哈哈炫动 576,http://183.207.248.142/ott.js.chinamobile.com/PLTV/3/224/3221226388/index.m3u8
嘉佳卡通,http://223.110.241.139:6610/gitv/live1/G_JIAJIA/G_JIAJIA/
金鹰卡通,http://223.110.241.139:6610/gitv/live1/G_JINYING/G_JINYING/
金鹰卡通 3.5M576,http://223.110.236.20/ott.js.chinamobile.com/PLTV/3/224/3221227630/index.m3u8
金鹰卡通 576,http://183.207.248.174/ott.js.chinamobile.com/PLTV/3/224/3221226303/index.m3u8
宝宝动画,http://zjbuv52.live.bestvcdn.com.cn/D_bestvfreekey-showto_D/live/program/live/bbdh8m/8000000/mnf.m3u8
青春动漫,http://zjbuv52.live.bestvcdn.com.cn/D_bestvfreekey-showto_D/live/program/live/qcdm8m/8000000/mnf.m3u8
黑莓动画,http://223.110.235.21/ott.js.chinamobile.com/PLTV/3/224/3221225555/index.m3u8
黑莓动画,http://223.110.236.7/ott.js.chinamobile.com/PLTV/3/224/3221227523/index.m3u8
超级飞侠,http://223.110.241.139:6610/gitv/live1/GITV-JS-11/GITV-JS-11/
小猪佩奇,http://223.110.241.139:6610/gitv/live1/GITV-JS-12/GITV-JS-12/
汪汪队立大功,http://223.110.241.139:6610/gitv/live1/GITV-JS-13/GITV-JS-13/
熊出没,http://223.110.241.139:6610/gitv/live1/GITV-JS-10/GITV-JS-10/
影视剧场,#genre#
CHC 动作电影,http://111.20.35.103:6610/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC 家庭影院,http://111.20.35.103:6610/yinhe/2/ch00000090990000002085/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC 高清电影,http://111.20.35.103:6610/yinhe/2/ch00000090990000002065/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
欢笑剧场 4K,http://zjbuv52.live.bestvcdn.com.cn/D_bestvfreekey-showto_D/live/program/live/hxjc8m/8000000/mnf.m3u8
东方影视,http://zjbuv52.live.bestvcdn.com.cn/D_bestvfreekey-showto_D/live/program/live/dfyshd8m/8000000/mnf.m3u8
古装剧场,http://223.110.241.139:6610/cntv/live1/n-guzhuangjc/n-guzhuangjc
动作电影,http://223.110.241.139:6610/cntv/live1/n-dongzuody/n-dongzuody
军旅剧场,http://223.110.241.139:6610/cntv/live1/n-junlvjc/n-junlvjc
家庭剧场,http://223.110.241.139:6610/cntv/live1/n-jiatingjc/n-junlvjc
惊悚悬疑,http://223.110.241.139:6610/cntv/live1/n-jingsongxy/n-jingsongxy
明星大片,http://223.110.241.139:6610/cntv/live1/n-mingxingdp/n-mingxingdp
黑莓电影,http://223.110.241.139:6610/cntv/live1/HD-8000k-1080P-Supermovie/HD-8000k-1080P-Supermovie
黑莓电影,http://183.207.249.143/ott.js.chinamobile.com/PLTV/3/224/3221227520/index.m3u8
黑莓电影,http://223.110.236.17/ott.js.chinamobile.com/PLTV/3/224/3221225567/index.m3u8
爱情喜剧,http://223.110.241.139:6610/cntv/live1/n-aiqingxj/n-aiqingxj
精品大剧,http://223.110.241.139:6610/cntv/live1/n-jdaju/n-jdaju
中国功夫,http://223.110.241.139:6610/cntv/live1/n-gzkongfu/n-gzkongfu
高分电影,http://223.110.241.139:6610/gitv/live1/GITV-JS-14/GITV-JS-14/
华语影院,http://zjbuv52.live.bestvcdn.com.cn/D_bestvfreekey-showto_D/live/program/live/hyyy8m/8000000/mnf.m3u8
星光影院,http://zjbuv52.live.bestvcdn.com.cn/D_bestvfreekey-showto_D/live/program/live/xgyy8m/8000000/mnf.m3u8
戏曲精选,http://zjbuv52.live.bestvcdn.com.cn/D_bestvfreekey-showto_D/live/program/live/xqjx8m/8000000/mnf.m3u8
体育栏目,#genre#
五星体育,http://zjbuv52.live.bestvcdn.com.cn/D_bestvfreekey-showto_D/live/program/live/wxtyhd8m/8000000/mnf.m3u8
咪咕精彩足球,http://223.110.241.139:6610/cntv/live1/HD-8000k-1080P-miguaoyun1/HD-8000k-1080P-miguaoyun1
咪咕综合体育,http://223.110.241.139:6610/cntv/live1/HD-8000k-1080P-miguaoyun2/HD-8000k-1080P-miguaoyun2
风云足球,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226984/index.m3u8
高尔夫网球,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226978/index.m3u8
魅力足球,http://zjbuv52.live.bestvcdn.com.cn/D_bestvfreekey-showto_D/live/program/live/mlyyhd8m/8000000/mnf.m3u8
劲爆体育,http://zjbuv52.live.bestvcdn.com.cn/D_bestvfreekey-showto_D/live/program/live/jbtyhd8m/8000000/mnf.m3u8
精品体育,http://223.110.241.139:6610/cntv/live1/n-jtiyu/n-jtiyu
哒啵赛事,http://223.110.241.139:6610/cntv/live1/wmyx/wmyx
纪录科教,#genre#
CCTV9,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV10,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
发现之旅,http://223.110.241.139:6610/gitv/live1/G_FAXIANZL/G_FAXIANZL/
发现之旅 576,http://183.207.248.136/ott.js.chinamobile.com/PLTV/3/224/3221227030/index.m3u8
求索动物,http://39.134.66.66/PLTV/88888888/224/3221225730/index.m3u8
求索生活,http://39.134.66.66/PLTV/88888888/224/3221225715/index.m3u8
求索科学,http://39.134.66.66/PLTV/88888888/224/3221225728/index.m3u8
求索纪录,http://39.134.66.66/PLTV/88888888/224/3221225713/index.m3u8
纪实人文,http://223.110.241.139:6610/cntv/live1/HD-8000k-1080P-shanghaijishi/HD-8000k-1080P-shanghaijishi
纪实科教,http://ott.mobaibox.com/PLTV/3/224/3221227699/index.m3u8
老故事,http://223.110.241.139:6610/gitv/live1/G_LAOGUSHI/G_LAOGUSHI/
老故事 576,http://223.110.235.8/ott.js.chinamobile.com/PLTV/3/224/3221227043/index.m3u8
世界地理,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226947/index.m3u8
精品纪录,http://223.110.241.139:6610/cntv/live1/n-jingpinjl/n-jingpinjl
超清频道,#genre#
8K 测试,http://ott.mobaibox.com/PLTV/3/224/3221228132/index.m3u8
纯享 4K,http://ott.mobaibox.com/PLTV/3/224/3221228228/index.m3u8
纯享 4K,http://ott.mobaibox.com/PLTV/3/224/3221227506/index.m3u8
纯享 4K,http://ott.mobaibox.com/PLTV/3/224/3221228472/index.m3u8
纯享 4K 25M2160HDR,http://ott.mobaibox.com/PLTV/3/224/3221228242/index.m3u8
纯享 4K 30M2160HDR,http://ott.mobaibox.com/PLTV/3/224/3221228165/index.m3u8
4K 修复,http://ott.mobaibox.com/PLTV/3/224/3221228141/index.m3u8
4K 修复 7M2160HEVC,http://223.110.236.19/ott.js.chinamobile.com/PLTV/3/224/3221228141/index.m3u8
未知 4K,http://223.110.235.2/ott.js.chinamobile.com/PLTV/3/224/3221227896/index.m3u8
江苏广播,#genre#
江苏交通广播,http://223.110.235.3/ott.js.chinamobile.com/PLTV/3/224/3221227937/index.m3u8
江苏健康广播,http://223.110.235.3/ott.js.chinamobile.com/PLTV/3/224/3221227952/index.m3u8
江苏故事广播,http://183.207.248.133/ott.js.chinamobile.com/PLTV/3/224/3221227990/index.m3u8
江苏文艺广播,http://223.110.235.3/ott.js.chinamobile.com/PLTV/3/224/3221227987/index.m3u8
江苏新闻广播,http://223.110.235.3/ott.js.chinamobile.com/PLTV/3/224/3221227984/index.m3u8
江苏新闻综合广播,http://223.110.236.5/ott.js.chinamobile.com/PLTV/3/224/3221227934/index.m3u8
江苏经典流行音乐广播,http://223.110.235.3/ott.js.chinamobile.com/PLTV/3/224/3221227943/index.m3u8
江苏财经广播,http://223.110.235.3/ott.js.chinamobile.com/PLTV/3/224/3221227946/index.m3u8
江苏金陵之声广播,http://223.110.245.146/ott.js.chinamobile.com/PLTV/3/224/3221227940/index.m3u8
江苏音乐广播,http://223.110.235.3/ott.js.chinamobile.com/PLTV/3/224/3221227949/index.m3u8
